canonical_intent_id,canonical_name,surface,surface_evidence,existing_key,projection_type,blocking_reason,auto_decision_reason,created_at,generator,source_version
OB-CAN-0085,Identify fake taxi meters and scams,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0086,Recover from tropical hangover,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0087,Manage luggage across multiple locations,PRODUCT_ONLY_NO_URL,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0088,Find local laundry services (not hotel),PRODUCT_ONLY_NO_URL,lib/collections.ts,cheap-and-brilliant,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'cheap-and-brilliant' already exists in lib/collections.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0089,Get Visa on Arrival (VoA) vs online eVisa,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0090,Register phone with Indonesian customs,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0091,Avoid tap water and use bottled water safely,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0092,Avoid raw vegetables and salads (food safety),NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0093,Bargain at local markets (not tourist prices),PLACES_FILTER,lib/trip-missions.ts,night-out,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'night-out' already exists in lib/trip-missions.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0094,Find correct prices for Bali souvenirs,PLACES_FILTER,lib/collections.ts,cheap-and-brilliant,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'cheap-and-brilliant' already exists in lib/collections.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0095,Buy sunscreen locally (expensive) vs bring from home,PRODUCT_ONLY_NO_URL,lib/collections.ts,cheap-and-brilliant,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'cheap-and-brilliant' already exists in lib/collections.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0096,Plan loosely and go with the flow,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0097,Manage first impression of Canggu (touristy),DECISION_PAGE,app/bali/[district]/[intent]/page.tsx,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0098,Use Bluebird taxi (safest option),PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0099,Choose between Grab and Gojek apps,PLACES_FILTER,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0100,Understand Gojek bike safety (no helmet for passenger),NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0101,Respect Balinese religious customs,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0102,"Say no politely to street vendors (""tidak mau"")",DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0103,Avoid close-up photos of people without permission,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0104,Photograph during temple ceremonies respectfully,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0105,Find underrated photography spots (not Instagram),PLACES_FILTER,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0106,Photograph Trunyan Village,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0107,Visit abandoned Taman Festival theme park,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0108,Drive to Amed for fishing boat photography,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0109,Photograph Ayung River gorges,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0110,Visit Sideman for rice terraces (harvest season),PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0111,Photograph Lempuyang Temple (Gate of Heaven) drive,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0112,Photograph Melasti Beach,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0113,Photograph moon above airport runway (4-5 AM),PLACES_FILTER,lib/collections.ts,just-landed,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'just-landed' already exists in lib/collections.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0114,Visit Botanical Gardens near Bedugal,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0115,Photograph Dutch colonial buildings in Denpasar,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0116,Shop at Pasar Badung night market (local prices),PLACES_SEARCH,lib/catalogue-moments.ts,after-dark,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'after-dark' already exists in lib/catalogue-moments.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0117,Find night market for crafts (not food),PLACES_FILTER,lib/catalogue-moments.ts,after-dark,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'after-dark' already exists in lib/catalogue-moments.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0118,Shop at Artedesana in Sanur for local crafts,PLACES_SEARCH,app/bali/[district]/[intent]/page.tsx,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0119,Find craft shops in Ubud (wholesale prices),PLACES_FILTER,lib/collections.ts,cheap-and-brilliant,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'cheap-and-brilliant' already exists in lib/collections.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0120,Visit Kuta Art Market,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0121,Shop at Monkey Forest Road for antiques,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0122,Shop at Celuk Village for gold/silver jewelry,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0123,Attend authentic Barong ceremony (non-touristy),DECISION_PAGE,lib/trip-missions.ts,night-out,EXISTING_KEY,,internal key 'night-out' already exists in lib/trip-missions.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0124,Witness temple ceremonies during Odalan,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0125,Attend Purnama (full moon ceremony),DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0126,Participate in water temple cleansing ritual,PLACES_FILTER,lib/collections.ts,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0127,Understand women's restrictions during menstruation,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0128,Book Airbnb vs hotel (risks and benefits),PLACES_FILTER,docs/seo/os/intent-registry.json (sanur-where-to-stay),,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0129,Avoid Airbnb double-booking and fake listings,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0130,Find long-term villa rental (3-6 months),PLACES_FILTER,docs/seo/os/intent-registry.json (sanur-where-to-stay),,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0131,Understand noise complaints from neighbors,DECISION_PAGE,docs/seo/os/intent-registry.json (sanur-where-to-stay),,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0132,Book yoga and meditation retreat in Bali,PLACES_FILTER,lib/collections.ts,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0133,Evaluate healing retreat legitimacy,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0134,Combine yoga retreat with diving trip,PLACES_FILTER,lib/trip-missions.ts,retreat,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'retreat' already exists in lib/trip-missions.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0135,Understand traffic fatality rates in Bali,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0136,Understand Bali belly prevention,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0137,Find quality deodorant in Bali,PRODUCT_ONLY_NO_URL,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0138,Understand Kopi Luwak coffee scam,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0139,Buy authentic local snacks and chips,PRODUCT_ONLY_NO_URL,lib/intents.ts,local-food,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'local-food' already exists in lib/intents.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0140,Understand visa extension process,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0141,Handle visa system downtime at immigration,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0142,Solve C1 visa online application issues,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0143,Find travel clinic for vaccinations,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0144,Find menthol powder (Herocyn) for skin,PLACES_SEARCH,,,NEW_PROJECTION,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0145,Understand Balinese offering culture,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0146,Participate respectfully in local ceremonies,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0147,Understand cremation ceremony etiquette,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0148,Understand tooth filing ceremony,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0149,Find authentic local restaurants (not tourist),PLACES_FILTER,lib/intents.ts,local-food,EXISTING_KEY,"BLOCKED_BY_DATA: no observable published, job-tagged venue coverage",internal key 'local-food' already exists in lib/intents.ts; projection reuses it,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0150,Understand Balinese hospitality and friendliness,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0151,Learn basic Balinese greetings and phrases,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0152,Understand local tipping customs,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0153,Avoid being complacent with valuables,NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0154,Use phone safely on motorbike (don't use),NO_BUILD,,,NONE,"risk_policy: RESEARCH_ONLY, auto_build_allowed=false",no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0155,Understand garbage and pollution issues,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0156,Manage expectations about Bali's development,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
OB-CAN-0157,Understand Bali's tourism impact on locals,DECISION_PAGE,,,NEW_PROJECTION,,no existing runtime key matched; would require a new projection,2026-07-29T18:38:44.124Z,other-bali-intent-os-autopilot,OB-INT-0001..0200@2026-07-29
