venue_id,name,area,discovery_areas,vehicle_types,address,phone,whatsapp,email,website,instagram,opening_hours,delivery_available,requires_license,deposit_note,booking_url,booking_provider,vehicle_count,priced_count,primary_source_url,evidence_count,date_crawled,publish_ready
a39977fda99cb5cc,Jimbaran Scooter,Jimbaran,Jimbaran Bali,"motorbike,scooter","Jl. Bypass Ngurah Rai No.55, Jimbaran, Kec. Kuta Sel",,6281958012973,putusuara13@gmail.com,https://jimbaranscooter.com,https://www.instagram.com/jalscooter,Not specified,True,True,Not specified,https://jimbaranscooter.com/vehicle/honda-vario-160cc/,website_form,13,8,https://jimbaranscooter.com/,2,2026-08-25T08:22:04+00:00,True
cf62e25be20c4997,TRAC Rental,Bali,Jimbaran Bali,car,Jakarta,,628111873210,,https://trac.astra.co.id,,,False,True,,https://www.trac.astra.co.id/reservasi,website_form,18,18,https://www.trac.astra.co.id/rental-mobil/bali,2,2026-08-25T08:22:04+00:00,True
df5f04828f4ee1fb,JHOLY'S RENTAL,Bali,Nusa Dua Bali,"motorbike,scooter","Jl. Nusa Dua Selatan, Nusa Dua, Bali, Indonesia, Bali",,6281916144749,gedejholy@gmail.com,https://jholysrental.com,https://www.instagram.com/jholysrental_bali/,24 hours service on call,True,True,"International driving license required for foreigners, and national driving license for Indonesian national.",https://wa.me/6285903767077,whatsapp,28,27,https://jholysrental.com/,2,2026-08-25T08:22:04+00:00,True
b08d6f1c7f697dab,Sadewa Rental,Nusa Dua,Nusa Dua Bali,"motorbike,scooter","Art Market Main Gate, Enclive Bali, Jl. Nusa Dua, Benoa, Bali 80363",,6281339530032,munir.adi.prassetyo@gmail.com,https://sadewamotorbikerental.com,,24/7,True,True,,https://www.sadewamotorbikerental.com/,whatsapp,24,24,https://www.sadewamotorbikerental.com/,2,2026-08-25T08:22:04+00:00,True
f6019125e3dfd8d1,Scooter and Motorcycle Rental,Batumi,Nusa Dua Bali,"motorbike,other,scooter",,,,,https://yandex.com,,,False,True,,,unknown,5,0,https://yandex.com/maps/org/bike_scooter_rental_nusa_dua_mara_bike_rental/102561903905/,2,2026-08-25T08:22:04+00:00,True
75ec0a0dee7539e8,Bali Nusa Rent Car,Denpasar Barat,Nusa Dua Bali,car,"Jalan Taman Sekar XA No. 4, Denpasar Barat 80117, Bali – Indonesia",,6281246706706,dino@balinusarentcar.com,https://balinusarentcar.com,,24 hours,True,True,,,whatsapp,9,0,https://www.balinusarentcar.com/,2,2026-08-25T08:22:04+00:00,True
57ebf6963fcd0c44,PT Bali Tirtha Trans,Bali,Nusa Dua Bali,car,,6282146322664,6282146322664,tirthatrans@gmail.com,https://balitirthatrans.com,https://www.instagram.com/balitirtha_trans/?igshid=ZDdkNTZiNTM%3D,24 jam,False,,,"http://wa.me/6282146322664?text=Halo%20Bali%20Tirtha%20Trans,%20saya%20ingin%20mengetahui%20tentang%20harga%20mobil",whatsapp,14,14,https://www.balitirthatrans.com/,2,2026-08-25T08:22:04+00:00,True
6608d82ea52c3f13,Bali Tirtha Tour,Nusa Dua,Nusa Dua Bali,car,,,,,https://balitirthatour.com,,,False,,,,whatsapp,40,40,https://balitirthatour.com/,1,2026-08-25T08:22:04+00:00,True
6563b2084b36dcc2,DG Rent,Bali,Denpasar Bali,"motorbike,scooter","Jl. Setiabudi Gg. Jangkong Sari No 9, Bali",,6287867965957,N/A,https://sewamotorbulanandibali.com,N/A,N/A,True,True,EKTP (Sebagai jaminan),N/A,whatsapp,15,9,https://www.sewamotorbulanandibali.com/,2,2026-08-25T08:22:04+00:00,True
6c1d897157edeaf3,Pandora car hire Antalya Airport,Antalya Airport,Denpasar Bali,"car,other,van","Denpasar, Indonesia",,,unknown,https://easyterra.com,unknown,Monday: Available all day; Tuesday: Available all day; Wednesday: Available all day; Thursday: Available all day; Friday: Available all day; Saturday: Available all day; Sunday: Available all day,False,True,A credit card deposit is required,https://www.easyterra.com/pandora/car-rental-antalya-airport.html,website_form,8,0,https://www.easyterra.com/indonesia/car-rental-denpasar.html,2,2026-08-25T08:22:04+00:00,True
abd69e705ed528e1,Rhinocarhire,Denpasar,Denpasar Bali,car,I Gusti Ngurah Rai International Airport,,,,https://rhinocarhire.com,,,False,True,,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx#car-hire-section,website_form,6,0,https://www.rhinocarhire.com/Indonesia/Denpasar-Airport-Car-Hire.aspx,1,2026-08-25T08:22:04+00:00,True
d3a7b5cdcaca760f,Car rental in Tunisia,Tunisia,Denpasar Bali,"car,other",,,,,https://liligo.com,,,False,True,,https://www.liligo.com/car-rental-with-economybookings/,website_form,13,0,https://www.liligo.com/car-rental-denpasar,2,2026-08-25T08:22:04+00:00,True
3ff2bd6ed7ff45ef,Denpasar Transport,Denpasar,Denpasar Bali,"car,motorbike,van",,,6285232565959,,https://denpasartransport.com,,,True,True,,,whatsapp,24,24,https://denpasartransport.com/,1,2026-08-25T08:22:04+00:00,True
59184bd09f5cef3f,CV. Tara Bali,,Denpasar Bali,car,,,,,https://tarabali.com,,,False,,,,unknown,112,112,https://www.tarabali.com/,1,2026-08-25T08:22:04+00:00,True
2d84a3315fedec44,Bali Explora,Bali,Denpasar Bali,car,,628113891788,628113891788,,https://baliexplora.com,,,False,,,https://baliexplora.com/category/sewa-mobil-lepas-kunci,website_form,29,29,https://baliexplora.com/,1,2026-08-25T08:22:04+00:00,True
729028e60476b9ff,Kuta Motor Rent,Kuta,Kuta Utara Bali,"car,motorbike,scooter,van","Jl. Kubu Anyar No.20,Kuta, Kabupaten Badung, Bali 80361.",6281916361700,6281916361700,info@kutamotorrent.com,https://kutamotorrent.com,https://www.instagram.com/sewamotordibalii?igsh=bzk4ajI2cDNkb3F0,,True,True,,https://wa.me/6281916361700,whatsapp,24,20,https://www.kutamotorrent.com/,2,2026-08-25T08:22:04+00:00,True
6f3ee939f1926974,Travelocity Car Rentals Denver,"Denver, CO",Kuta Utara Bali,car,,,,,https://travelocity.com,,,False,,,https://www.travelocity.com/Car-Rentals-In-Denver.d178254.Car-Rental-Guide,website_form,9,0,https://www.travelocity.com/Destinations-In-Kuta-Utara.d6127257.Car-Rental-Destinations,1,2026-08-25T08:22:04+00:00,True
9c76150e045a0a2c,Dian Bali Car Rental,,Kuta Utara Bali,"car,van",,,,,https://dianbalicarrental.com,https://www.instagram.com/dianbalicarrental_/,,False,True,,https://dianbalicarrental.com/,website_form,6,6,https://dianbalicarrental.com/,1,2026-08-25T08:22:04+00:00,True
34df71113786b17e,Top 5 Travel Services in Kuta Utara Sub-district,Kuta Utara Sub-district,Kuta Utara Bali,"car,motorbike","Kabupaten Badung, Bali, Indonesia",,,,https://wheree.com,,Various,False,True,,https://cheap-as-chips-motorbike-rental.wheree.com/,unknown,7,0,https://www.wheree.com/Travel_Services-c647-g3361817-Kuta_Utara_Sub_District,2,2026-08-25T08:22:04+00:00,True
a6c1f3fea443cacc,Tanjung Bali Rentcar,Denpasar Utara,Kuta Utara Bali,car,"Jl. Gunung Himalaya I No.24, Pemecutan Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali",,,,https://id.scribd.com,,24 hours,True,True,,https://tanjungbalirentcar.com,website_form,9,9,https://id.scribd.com/document/853370476/Rental-Mobil-Denpasar-Utara-Lepas-Kunci-Tarif-Mulai-200-Ribu-Lepas-Kunci-ca,1,2026-08-25T08:22:04+00:00,True
53d6a39915f6a045,Canggu Scooter Bali,Canggu,Berawa Canggu,"car,scooter",,6281337305970,6281337305970,,https://cangguscooterbali.com,,,True,True,Prepare a photo of your passport or driver’s license.,https://api.whatsapp.com/send?phone=6281337305970&text=Hello%20admin%20Canggu%20Scooter%20Bali%2C%20I%20would%20like%20to%20rent%20%2AYamaha%20N-Max%2A%2C%20could%20you%20please%20assist%20me%3F,whatsapp,73,73,https://cangguscooterbali.com/,2,2026-08-25T08:22:04+00:00,True
69117b415d16bb9a,Rental Scooter in Canggu,Canggu,Berawa Canggu,scooter,"Jl. Raya Canggu No.88, Badung, Bali",,6281238973985,,https://rentscooterincanggu.com,,,False,,,https://wa.me/6281238973985?text=Hi%20I%20want%20to%20book%20a%20motorbike,whatsapp,12,12,https://www.rentscooterincanggu.com/,2,2026-08-25T08:22:04+00:00,True
