item_id,venue_id,venue_name,item_name,description,price,price_raw,currency,source
3bf7fcb9454adb3f-i39,3bf7fcb9454adb3f,Sundara,Grilled Baby Gem Lettuce,parmesan dressing | sourdough crumble | dill,,$125,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i40,3bf7fcb9454adb3f,Sundara,Grilled Baby Corn,sambal | garlic crumble,,$150,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i41,3bf7fcb9454adb3f,Sundara,Roasted Baby Potato,parmesan | dijon | caramelized onion,,$125,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i42,3bf7fcb9454adb3f,Sundara,Hand-Cut Chips & Herbs,parsley | parmesan | smoked chilli aioli,,$125,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i43,3bf7fcb9454adb3f,Sundara,Garden Salad,olive | tomato | shallot | haricot vert | citronette,,$125,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i44,3bf7fcb9454adb3f,Sundara,Bali Vanilla Mille-Feuille,caramelized puff pastry | hazelnut praline | vanilla ice cream,,$185,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i45,3bf7fcb9454adb3f,Sundara,Coffee Profiterole,coffee ice cream | coffee ganache | almond | hot chocolate,,$175,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i46,3bf7fcb9454adb3f,Sundara,Chocolate Delice,dark chocolate mousse | smoked cocoa nib | salted caramel,,$190,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i47,3bf7fcb9454adb3f,Sundara,Vanilla Coconut Rice Pudding,fresh mango | passion fruit sauce | puffed rice,,$165,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i48,3bf7fcb9454adb3f,Sundara,Seasonal Sliced Fruit,,,$160,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i49,3bf7fcb9454adb3f,Sundara,Ice Cream or Sorbet,served with wafer and lime crumbles,,1 scoop,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i50,3bf7fcb9454adb3f,Sundara,Ice Cream,Vanilla | Chocolate | Cafe Latte | Hazelnut (N) | Pistachio (N),,,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i51,3bf7fcb9454adb3f,Sundara,Sorbet,Strawberry | Lemon | Mango | Coconut | Pomelo,,,IDR,https://www.sundarabali.com/menus/
3bf7fcb9454adb3f-i52,3bf7fcb9454adb3f,Sundara,Wagyu Beef Tartare,parmesan | horseradish | sourdough,,$330,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i53,3bf7fcb9454adb3f,Sundara,Coffee Wood-Smoked Salmon,potato skin | crème fraîche | hearts of palm,,$280,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i54,3bf7fcb9454adb3f,Sundara,Coconut Crab Salad,jicama | lemon basil | chilli,,$320,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i55,3bf7fcb9454adb3f,Sundara,Burrata Cheese,grilled heirloom tomato | lemon basil,,$250,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i56,3bf7fcb9454adb3f,Sundara,Caesar Salad,gem lettuce | parmesan | anchovy | bacon | croutons,,$280,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i57,3bf7fcb9454adb3f,Sundara,Coffee Wood-Smoked Salmon Bowl,baby potato | rye bread | mustard | horseradish | garden leaves | pickles | egg,,$320,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i58,3bf7fcb9454adb3f,Sundara,Grilled Tuna Niçoise,olive | haricot vert | baby potato | egg | cherry tomato | lemon dijon mustard,,$280,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i59,3bf7fcb9454adb3f,Sundara,Smoked Eggplant Salad,cashew nut cheese | sorghum | cucumber | fresh herbs | pomegranate | pine nut,,$240,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i60,3bf7fcb9454adb3f,Sundara,Grilled Angus Beef Burger,potato bun | gruyère | pickles | lettuce | onion | bacon | hand-cut fries,,$350,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i61,3bf7fcb9454adb3f,Sundara,Spiced Beetroot Burger,potato bun | gruyère | pickles | lettuce | onion | hand-cut fries,,$290,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i62,3bf7fcb9454adb3f,Sundara,Pata Negra Foccacia,jamon Iberico | stracciatella | arugula | parmesan | basil | tomato,,$300,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i63,3bf7fcb9454adb3f,Sundara,Charcoal-Grilled Baby Chicken,grilled pepper | roasted garlic yoghurt | dill,,$360,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i64,3bf7fcb9454adb3f,Sundara,Grilled Snapper,smoked tomato emulsion | fennel salad | caper,,$350,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i65,3bf7fcb9454adb3f,Sundara,Grilled Prawns,tomato | garlic crisp | parsley | sourdough,,$320,IDR,https://www.sundarabali.com/menus
3bf7fcb9454adb3f-i66,3bf7fcb9454adb3f,Sundara,Black Truffle Tagliatelle,wild mushroom | parmesan | sourdough | arugula,,$320,IDR,https://www.sundarabali.com/menus
846b882f3ae175dd-i0,846b882f3ae175dd,True Food Kitchen,Guacamole,Power guac with avocado + lime and extra texture and flavor built in. Generous portion but limited tortilla chips.,,,USD,https://www.lemon8-app.com/experience/true-food-kitchen-vegan-dishes
846b882f3ae175dd-i1,846b882f3ae175dd,True Food Kitchen,Korean Noodle Bowl with Tofu,"Comfort meal featuring satisfying tofu and slurpable noodles, maintaining a clean and balanced taste.",,,USD,https://www.lemon8-app.com/experience/true-food-kitchen-vegan-dishes
846b882f3ae175dd-i2,846b882f3ae175dd,True Food Kitchen,Spicy Curry,"A Panang-style dish with warm, layered heat and fresh flavors.",,,USD,https://www.lemon8-app.com/experience/true-food-kitchen-vegan-dishes
846b882f3ae175dd-i3,846b882f3ae175dd,True Food Kitchen,Dragon Fruit Lemonade,"Citrusy, slightly sweet lemonade that is refreshing and visually appealing.",,,USD,https://www.lemon8-app.com/experience/true-food-kitchen-vegan-dishes
846b882f3ae175dd-i4,846b882f3ae175dd,True Food Kitchen,Vegan Cheeseburger,Plant-based burger that satisfies cravings without feeling heavy.,,,USD,https://www.lemon8-app.com/experience/true-food-kitchen-vegan-dishes
846b882f3ae175dd-i5,846b882f3ae175dd,True Food Kitchen,Avocado Toast,,,,IDR,https://www.lemon8-app.com/@the.sg.nomad/7504246306215445000?region=sg
846b882f3ae175dd-i6,846b882f3ae175dd,True Food Kitchen,Smoothie Bowls,,,,IDR,https://www.lemon8-app.com/@the.sg.nomad/7504246306215445000?region=sg
846b882f3ae175dd-i7,846b882f3ae175dd,True Food Kitchen,Artisanal Pastries,,,,IDR,https://www.lemon8-app.com/@the.sg.nomad/7504246306215445000?region=sg
846b882f3ae175dd-i8,846b882f3ae175dd,True Food Kitchen,"Rich, Aromatic Coffee",,,,IDR,https://www.lemon8-app.com/@the.sg.nomad/7504246306215445000?region=sg
7468fd43553a4fa3-i0,7468fd43553a4fa3,The Avocado Factory,Crispy Avo Burger,Vegan burger with an avo patty and vegan mayo,,,IDR,https://travel-lush.com/cafes-in-canggu/
7468fd43553a4fa3-i1,7468fd43553a4fa3,The Avocado Factory,Hummus Toast,Toast topped with avocado hummus,,,IDR,https://travel-lush.com/cafes-in-canggu/
7468fd43553a4fa3-i2,7468fd43553a4fa3,The Avocado Factory,Avocado Pancake,"Pancake topped with avocado, fruit, gelato, and maple syrup",,,IDR,https://travel-lush.com/cafes-in-canggu/
7468fd43553a4fa3-i3,7468fd43553a4fa3,The Avocado Factory,Classic Benedict,"Poached eggs, spinach, and avocado",,,IDR,https://travel-lush.com/cafes-in-canggu/
7468fd43553a4fa3-i4,7468fd43553a4fa3,The Avocado Factory,Avo Birria Tacos,Tacos filled with avocado-inspired fillings,,,IDR,https://travel-lush.com/cafes-in-canggu/
7468fd43553a4fa3-i5,7468fd43553a4fa3,The Avocado Factory,Chicken Katsu Sandwich,Sandwich with chicken katsu and avocado,,,IDR,https://travel-lush.com/cafes-in-canggu/
7468fd43553a4fa3-i6,7468fd43553a4fa3,The Avocado Factory,Pistachio Pesto Spaghetti,Spaghetti with pistachio pesto and creamy avocado,,,IDR,https://travel-lush.com/cafes-in-canggu/
3bb98c0a541126fa-i0,3bb98c0a541126fa,Kilo Bali,Grilled Baby Corn,,,,IDR,https://girleatworld.net/seminyak-bali-recommendations/
3bb98c0a541126fa-i1,3bb98c0a541126fa,Kilo Bali,Wasabi Tuna Tartare,,,,IDR,https://girleatworld.net/seminyak-bali-recommendations/
3bb98c0a541126fa-i2,3bb98c0a541126fa,Kilo Bali,Seafood Ceviche,,,,IDR,https://girleatworld.net/seminyak-bali-recommendations/
3bb98c0a541126fa-i3,3bb98c0a541126fa,Kilo Bali,Tofu Rice Bowl,"Tofu, tempe in thai curry, corn fritters, quinoa and soft boiled eggs",,,IDR,https://girleatworld.net/seminyak-bali-recommendations/
3bb98c0a541126fa-i4,3bb98c0a541126fa,Kilo Bali,A Sure Thing,"Vanilla infused vodka, cucumbers, mint, and lime.",,,IDR,https://girleatworld.net/seminyak-bali-recommendations/
18f4db740ee5ed40-i0,18f4db740ee5ed40,Revolver Cafe,Strong Lattes,Known for strong lattes with a cracking brunch menu.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
18f4db740ee5ed40-i1,18f4db740ee5ed40,Revolver Cafe,Smashed Avo,Smashed avocado served with beautiful aesthetics.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
18f4db740ee5ed40-i2,18f4db740ee5ed40,Revolver Cafe,Buckwheat Pancakes,Delicious pancakes made with buckwheat flour.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
18f4db740ee5ed40-i3,18f4db740ee5ed40,Revolver Cafe,Smoothies,A selection of healthy smoothies.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
18f4db740ee5ed40-i4,18f4db740ee5ed40,Revolver Cafe,Fresh Juices,Freshly squeezed juices available.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
18f4db740ee5ed40-i5,18f4db740ee5ed40,Revolver Cafe,Lunch Menu,A rocking lunch menu with great options.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
18f4db740ee5ed40-i6,18f4db740ee5ed40,Revolver Cafe,Iced Coffee,Mean iced coffee that is popular among coffee lovers.,,,IDR,https://www.dressedincopper.com/12-of-my-favourite-seminyak-cafes/
06cefd9aa7900d81-i0,06cefd9aa7900d81,AT59,Coffee,Decent coffee,40000,IDR 40k,IDR,https://www.balifoodandtravel.com/where-to-eat-smarter-in-canggu-local-tips-on-delicious-alternatives
06cefd9aa7900d81-i1,06cefd9aa7900d81,AT59,Smoothies,Made fresh,40000,IDR 40k,IDR,https://www.balifoodandtravel.com/where-to-eat-smarter-in-canggu-local-tips-on-delicious-alternatives
06cefd9aa7900d81-i2,06cefd9aa7900d81,AT59,Juices,Variety of options,40000,IDR 40k,IDR,https://www.balifoodandtravel.com/where-to-eat-smarter-in-canggu-local-tips-on-delicious-alternatives
06cefd9aa7900d81-i3,06cefd9aa7900d81,AT59,Vegan Options,Menu includes vegan items,50000,IDR 50k,IDR,https://www.balifoodandtravel.com/where-to-eat-smarter-in-canggu-local-tips-on-delicious-alternatives
06cefd9aa7900d81-i4,06cefd9aa7900d81,AT59,Dinner Items,Full dinner menu available,50000,IDR 50k,IDR,https://www.balifoodandtravel.com/where-to-eat-smarter-in-canggu-local-tips-on-delicious-alternatives
06cefd9aa7900d81-i5,06cefd9aa7900d81,AT59,Nasi Tutug Oncom,"Rice tossed with roasted fermented soybeans, rich with umami and a little smoke.",,,IDR,https://www.balifoodandtravel.com/kuta-seminyak-warungs-where-locals-eat/
06cefd9aa7900d81-i6,06cefd9aa7900d81,AT59,Salted Fish,Crispy and spicy salted fish served as a side.,,,IDR,https://www.balifoodandtravel.com/kuta-seminyak-warungs-where-locals-eat/
06cefd9aa7900d81-i7,06cefd9aa7900d81,AT59,Tahu Bejeug,A mashed tofu dish with garlic and green chili.,,,IDR,https://www.balifoodandtravel.com/kuta-seminyak-warungs-where-locals-eat/
f557d2fc50ceaf28-i0,f557d2fc50ceaf28,Mades Warung,Traditional Nasi Campur,A traditional Indonesian mixed rice dish with various side dishes.,,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
f557d2fc50ceaf28-i1,f557d2fc50ceaf28,Mades Warung,Beef Rendang,A rich and tender coconut beef stew originating from Indonesia.,,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
f557d2fc50ceaf28-i2,f557d2fc50ceaf28,Mades Warung,Sate Lilit,"Minced meat satay, wrapped around bamboo skewers, grilled to perfection.",,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
f557d2fc50ceaf28-i3,f557d2fc50ceaf28,Mades Warung,Ayam Betutu,A traditional Balinese chicken dish cooked with spices and wrapped in banana leaves.,,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
f557d2fc50ceaf28-i4,f557d2fc50ceaf28,Mades Warung,Gado-Gado,"An Indonesian salad of boiled vegetables, eggs, and a peanut sauce dressing.",,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
f557d2fc50ceaf28-i5,f557d2fc50ceaf28,Mades Warung,Fresh seafood specialties,A variety of seafood dishes prepared with local ingredients.,,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
f557d2fc50ceaf28-i6,f557d2fc50ceaf28,Mades Warung,Authentic Indonesian desserts,A selection of traditional Indonesian sweets and desserts.,,Not specified,IDR,https://madeswarung.com/57-years-of-authentic-indonesian-cuisine
a74e69c280514927-i0,a74e69c280514927,The Laneway Restaurant,Berawa Cocktail,"Capturing the essence of gentle, sun-kissed days, with the aroma of fresh pandan, richness of coconut, and zest of local fruits.",120000,"IDR 120,000++",IDR,https://www.peppersseminyak.com/dining
a74e69c280514927-i1,a74e69c280514927,The Laneway Restaurant,In-Villa BBQ,"Spend time with a personal chef creating an evening of culinary bliss. Prices start from IDR 550,000++ per person including Karaoke setup.",550000,"IDR 550,000++",IDR,https://www.peppersseminyak.com/dining
a74e69c280514927-i2,a74e69c280514927,The Laneway Restaurant,Wednesday Night Market,Balinese BBQ & Buffet All You Can Try with a vibrant night market atmosphere.,550000,"IDR 550,000++",IDR,https://www.peppersseminyak.com/dining
a74e69c280514927-i3,a74e69c280514927,The Laneway Restaurant,Arak Cocktail,Experience Arak Cocktail in a lively night market atmosphere.,100000,"IDR 100,000++",IDR,https://www.peppersseminyak.com/dining
319b9a62d5d53dee-i0,319b9a62d5d53dee,This Is Bali,Crunchy Chicken Spring Rolls,"Golden crispy rolls with herbed chicken, vegetables & sweet chili dip",,// 57,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i1,319b9a62d5d53dee,This Is Bali,Crunchy Veggie Spring Rolls,"Golden crispy spring rolls with vegetables & rice noodles, served with sweet chili dip",,// 50,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i2,319b9a62d5d53dee,This Is Bali,Bali Summer Rolls,"Soft rice paper rolls with steamed vegetables, tofu & handcrafted peanut sauce",,// 50,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i3,319b9a62d5d53dee,This Is Bali,Grilled Chicken Skewers,"Skewers w/ juicy chicken bites, grilled pineapple & handcrafted peanut sauce",,// 57,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i4,319b9a62d5d53dee,This Is Bali,Lemongrass Chicken Salad,"Rice noodle salad with lemongrass chicken, toasted peanuts, mint & sesame-lime dressing",,// 87,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i5,319b9a62d5d53dee,This Is Bali,Tropical Green Papaya Salad,"Crisp young papaya with cherry tomatoes, green apple, basil, mint & umami ginger dressing",,// 77,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i6,319b9a62d5d53dee,This Is Bali,Balinese Chicken Soup,"Traditional Balinese chicken soup with fresh turmeric, lemongrass, lime leaves, glass noodles & boiled egg",,// 87,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i7,319b9a62d5d53dee,This Is Bali,Bakso Meatball Soup,"Handcrafted chicken meatballs with melted cheese in fragrant broth, spinach, carrots & thick rice noodles",,// 87,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i8,319b9a62d5d53dee,This Is Bali,Balinese Fried Rice,"Wok-fried rice with caramelized vegetables, shredded chicken, sunny-side egg, lemongrass & crispy onion",,// 97,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i9,319b9a62d5d53dee,This Is Bali,Chicken Sate Spring Bowl,"Juicy skewers with grilled pineapple, handcrafted peanut sauce, fresh Asian salad & organic white rice",,// 117,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i10,319b9a62d5d53dee,This Is Bali,Jackfruit Curry Rice Bowl,Young jackfruit in fragrant coconut curry with Asian salad & organic white rice,,// 97,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i11,319b9a62d5d53dee,This Is Bali,Tempeh Teriyaki Mango Bowl,"Maple-glazed tempeh with mango chutney, fresh mango, Asian salad & organic white rice",,// 97,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i12,319b9a62d5d53dee,This Is Bali,Grilled Honey Chicken Bowl,Grilled honey teriyaki chicken with lemony corn & organic white rice,,// 117,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i13,319b9a62d5d53dee,This Is Bali,Beef Rendang Bowl,"Balinese slow-cooked beef rendang with marinated egg, dried cranberries, Asian salad & organic white rice",,// 167,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i14,319b9a62d5d53dee,This Is Bali,Coconut Curry Chicken Bowl,"Creamy coconut-mint chicken curry with toasted cashews, cranberries, Asian salad & organic white rice",,// 107,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i15,319b9a62d5d53dee,This Is Bali,Pumpkin Curry Rice Bowl,"Sweet-savory pumpkin coconut curry with toasted cashews, Asian salad & organic white rice",,// 97,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i16,319b9a62d5d53dee,This Is Bali,Sunshine Bowl,"Low-carb bowl with honey chicken, Balinese omelette, lemony corn, Bali pumpkin, carrots & beans over cauliflower lime rice",,// 117,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i17,319b9a62d5d53dee,This Is Bali,Iced Lemongrass Lemonade,Iced lemonade with lemongrass & ginger,,// 47,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i18,319b9a62d5d53dee,This Is Bali,Mini Desserts - 1000 Layers,Iconic layered cinnamon cake with red cranberries & whipped cream,,// 37,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i19,319b9a62d5d53dee,This Is Bali,Mini Desserts - Coconut Balls,Chewy sweet rice balls filled with palm nectar in grated coconut,,// 37,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i20,319b9a62d5d53dee,This Is Bali,Mini Desserts - Chocolate Ganache,Silky dark chocolate tart with Balinese sea salt & golden caramel nectar,,// 37,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i21,319b9a62d5d53dee,This Is Bali,Local Beer - Bintang,"Ice-cold traditional beer with a fruity, bitter & bold taste",,// 47,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i22,319b9a62d5d53dee,This Is Bali,Local Wine - Chardonnay,Elegant white wine with fresh aromatics & a long finish,,glass // 127,IDR,https://thisbali.com/wp-content/uploads/2026/04/TIB-x-AIR-ASIA-FULL-MENU-2026-.pdf
319b9a62d5d53dee-i23,319b9a62d5d53dee,This Is Bali,Crispy Spring Rolls,Served with fresh vegetables and authentic dipping sauce,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i24,319b9a62d5d53dee,This Is Bali,Mie Goreng,Traditional Indonesian fried noodles with vegetables and Balinese spices,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i25,319b9a62d5d53dee,This Is Bali,Glazed Honey Chicken,Sweet and savory authentic Indonesian flavors,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i26,319b9a62d5d53dee,This Is Bali,Creamy Pumpkin Curry,Authentic vegetarian Indonesian food option,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i27,319b9a62d5d53dee,This Is Bali,Stir-fried Bean Sprouts and Tofu,Healthy vegetarian Indonesian food choice,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i28,319b9a62d5d53dee,This Is Bali,Nasi Campur,Mixed rice platter with vegetable topping and honey chicken,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i29,319b9a62d5d53dee,This Is Bali,Braised Eggplant,Flavorful vegetarian Indonesian food dish,,,IDR,https://thisbali.com/
319b9a62d5d53dee-i30,319b9a62d5d53dee,This Is Bali,Chocolate Dessert,Perfect sweet treat to end authentic Indonesian meal,,,IDR,https://thisbali.com/
c7ac4a76658e3624-i0,c7ac4a76658e3624,Warung d’Carik,Fried noodles (Mie Goreng),Traditional Indonesian fried noodles.,,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i1,c7ac4a76658e3624,Warung d’Carik,Fried rice (Nasi Goreng),Traditional Indonesian fried rice.,,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i2,c7ac4a76658e3624,Warung d’Carik,Fried tofu (Tahu Goreng),Crispy fried tofu served with local sauces.,,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i3,c7ac4a76658e3624,Warung d’Carik,Tempeh,Traditional Indonesian fermented soybean cake.,,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i4,c7ac4a76658e3624,Warung d’Carik,Sweet potato,"Cooked sweet potato, a common Indonesian dish.",,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i5,c7ac4a76658e3624,Warung d’Carik,Traditional Indonesian pancake,A sweet or savory pancake with local ingredients.,,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i6,c7ac4a76658e3624,Warung d’Carik,Cooked vegetables,"A selection of local seasonal vegetables, cooked to perfection.",,,IDR,https://www.roadiscalling.com/places-to-eat-in-ubud-away-from-tourists/
c7ac4a76658e3624-i7,c7ac4a76658e3624,Warung d’Carik,Lamb,"Roasted and smoked organic lamb from a nearby farm, served with beetroot purée, carrot, and red wine sauce.",,price on request,EUR,https://www.roadiscalling.com/where-to-eat-in-otepaa
c7ac4a76658e3624-i8,c7ac4a76658e3624,Warung d’Carik,Trout Fillet,"Trout fillet with rhubarb, a unique combination.",,price on request,EUR,https://www.roadiscalling.com/where-to-eat-in-otepaa
c7ac4a76658e3624-i9,c7ac4a76658e3624,Warung d’Carik,Duck,"Roasted duck, incredibly soft and juicy inside.",,price on request,EUR,https://www.roadiscalling.com/where-to-eat-in-otepaa
c7ac4a76658e3624-i10,c7ac4a76658e3624,Warung d’Carik,Burrata with Pesto,A versatile dish available in various versions.,,price on request,EUR,https://www.roadiscalling.com/where-to-eat-in-otepaa
c7ac4a76658e3624-i11,c7ac4a76658e3624,Warung d’Carik,Kama,One of Estonia’s most traditional desserts.,,price on request,EUR,https://www.roadiscalling.com/where-to-eat-in-otepaa
c7ac4a76658e3624-i12,c7ac4a76658e3624,Warung d’Carik,Hay-infused Ice Cream,"Ice cream infused with dried hay, giving it a grassy, slightly smoky flavor.",,price on request,EUR,https://www.roadiscalling.com/where-to-eat-in-otepaa
fee62bc4dd85b2d1-i0,fee62bc4dd85b2d1,Kafe,Meg's Big Salad Bowl,every veggie under the sun with tofu-tempe crunch & toasted seeds served with tahini lemon dressing,,70,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i1,fee62bc4dd85b2d1,Kafe,Meg's Mini Bowl,"same as above, just smaller!",,57,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i2,fee62bc4dd85b2d1,Kafe,Kale Detox Salad,"shredded and massaged kale, carrots & cabbage, topped with avocado, poached beets, roasted pili nuts, with a lemon vinaigrette",,60NEW,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i3,fee62bc4dd85b2d1,Kafe,Ukrainian Chopped Salad,"chunky chopped baby tomatoes, cucumbers, mixed capsicum and herbs in a light vinaigrette",,55NEW,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i4,fee62bc4dd85b2d1,Kafe,Poached Beetroot & Walnut Salad,"honey poached organic beets, feta cheese & walnut with herb vinaigrette",,60,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i5,fee62bc4dd85b2d1,Kafe,Roasted Pumpkin & Rucola Feta Salad,"Pumpkin seed, caramelized onion & balsamic dressing",,75,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
fee62bc4dd85b2d1-i6,fee62bc4dd85b2d1,Kafe,Grilled Veggie Feta Salad,"eggplant, zucchini, onion, red pepper, baby potatoes & feta tossed in herbed olive oil & served with herb vinaigrette",,79,Rps,https://kafe-bali.com/wp-content/uploads/2021/05/KAFE-ALL-FOOD-KIDS-MENU-MAY21.pdf
